MonthlyCharges,tenure,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Partner,StreamingMovies,Dependents,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,PaperlessBilling,Churn,PhoneService,SeniorCitizen
0.5546515881365197,-0.5037576729981889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1
1.4536837652263923,1.6137012404433893,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,1,1,0,1,0
0.6244470621434968,-0.9924020376385531,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1,0,0,1,1,1,1,0
0.6560212051466532,1.6137012404433893,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0
1.1761636661986499,-0.7073594915983407,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,1,0,1,0
0.7922885591602751,1.6137012404433893,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,1,0,1,0
-0.40586707795949967,-1.318164947398796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,1,1,0,0,0
0.31867641411292996,-1.2774445836787656,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,1,1,1,0
1.330710787214099,1.247217966963116,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,1,1,0,1,1,0,1,0
-0.19149526493806968,-1.2367242199587352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.32033821111309646,-1.2367242199587352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,1,1,0
-0.023653767921291324,1.1657772395230555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1,1
-1.4744025490663168,-1.2774445836787656,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6983433499887373,-0.4223169455581282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,1,1,0,0
-0.12834697893175703,-0.1779947632379461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0
-1.4943441130683104,1.5322605130033284,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.2068532320395708,-1.1145631287986442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.1612074931971548,-0.8295205827584317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0,1,1,1,0
1.7112623002521414,0.06632741908223598,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,1,1,1,0,0,1,0
0.5297246331340278,1.5729808767233588,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,0,1,1
0.014567563082529699,1.5322605130033284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0
0.641065032145158,0.7992939660427822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,1,0,1,0
0.4881797081298748,1.4915401492832983,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,1,0
0.9750862291785486,-0.5037576729981889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,1,0,0,1,1,1,1
0.43998759512505714,-0.8702409464784621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,1,0,0,1,0,1,0
0.9784098231788811,-1.2367242199587352,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,1,1,1,1,1,0
0.5230774451333633,-1.0738427650786138,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,1,0,1,1,1,0
-1.4926823160681442,-1.2774445836787656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9817334171792131,-0.5037576729981889,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,1,0,1,1,0,0,0,1,1
1.3855500882195813,1.1657772395230555,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0
0.31867641411292996,-1.1145631287986442,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,1,1,1
1.3523141482162588,0.9621754209229036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,1,1,0,1,0
1.0049985751815391,-0.0965540357978854,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0
1.330710787214099,0.3106496014024181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,1,0,1,1,0
-0.3477041829536853,-0.1779947632379461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.17576187209864347,-1.1145631287986442,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.3469269631157543,-0.21871512695797646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,1,1,1
-1.4860351280674797,-0.8295205827584317,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3506523512160928,1.4100994218432374,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,0,1,1,0,1,1,0,1,0
-0.43744122096265586,-0.13727439951791576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,1
0.6892571451499756,0.9214550572028734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0
0.36022133911708304,-0.38159658183809786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.1728400721983174,0.06632741908223598,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,1,0,1,1,1,1,0
0.8803638001690798,0.7992939660427822,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0
1.6946443302504801,1.6137012404433893,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1
0.9950277931805424,1.0436161483629645,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,0,1,1,1,0,1,0
-1.5009913010689746,0.10704778280226633,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0
1.1678546811978192,0.9621754209229036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1
-1.451137391063991,-0.3408762181180675,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0
-1.4860351280674797,1.5322605130033284,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.5047976781315361,-1.2367242199587352,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0
1.4088152462219072,1.4508197855632678,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,1,1,1,1,0,1,1
0.6726391751483144,-1.2774445836787656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,1,1,1,0
0.8238627021634315,-0.8295205827584317,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,1,1,0,1,0
0.5579751821368518,1.247217966963116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0
-0.20977503193989694,0.025607055362205634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1,1,0,0,1,0,1,0
1.0266019361836989,1.4915401492832983,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,1,1,0,1,0
0.5264010391336954,1.125056875803025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,1,1,1,0,1,0
1.6065690892416755,1.6137012404433893,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0
-0.1931570619382357,-0.8702409464784621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0
-1.502653098069141,-1.2774445836787656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7075369121518029,-0.9109613101984924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,1,0
-0.6385186579827569,-0.7888002190384014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,1,0,0
0.47156173812821356,0.06632741908223598,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0
0.7158458971526335,0.26992923768238775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,1,1,1,1,0
1.3390197722149297,1.3286586944031769,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,1,1,0,1,0
1.2343265612044643,0.7178532386027215,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0,1,1
-1.4960059100684764,-0.7073594915983407,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5135084572323727,1.6137012404433893,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,0,1,0
1.6896589392499817,1.6137012404433893,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0
-1.5093002860698053,0.9214550572028734,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1.3015756610490399,-0.38159658183809786,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,0,1,0
0.5180920541328647,-0.015113308357824713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,1,1,0
0.13255515009432434,0.9621754209229036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,0,1,0,1,0
-1.491020519067978,-1.2774445836787656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19404163910047073,0.22920887396235737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,1,1,0,0,1,0
0.18074726309914202,-0.8702409464784621,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5138838829702976,-1.2774445836787656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0
1.4121388402222392,0.9621754209229036,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1,0,1,1,1,0,1,0
-1.368047541055685,-1.1960038562387048,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0
0.16412929309748078,-1.0331224013585834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0,0,1,0
1.15456030519649,1.0843365120829946,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,0,1,0,1,1,0,1,0
-0.015344782920460707,-1.0331224013585834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,0
0.20235062410130134,1.5729808767233588,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,1,0,1,1,0,1,0,1,0
1.2343265612044643,-0.7073594915983407,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1,0,0,1,1,0,0,1,0
0.29042586511010604,1.5729808767233588,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,1,0,1,1,0,0,1,0
1.1794872601989819,0.10704778280226633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1,0,1,1,1,1,0
-0.8096837489998675,-0.8702409464784621,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0
-1.5126238800701375,1.125056875803025,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0
-0.17155370093607614,0.5956921474426305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,1
0.004596781081533054,-0.8702409464784621,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0
1.1811490571991479,0.9621754209229036,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,1,1,0
1.5317882242341998,-0.1779947632379461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1,1,1,1,1,0,1,1
0.5413572121351905,1.1657772395230555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,0,1,1,0,1,1,1,0,1,0
1.1063681921916724,-0.055833672077855064,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,1,0,0,1,0
0.19071804510013865,-0.9516816739185228,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.9900424021800438,0.10704778280226633,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,0,0,0,1,0,1,1
-1.4993295040688086,-1.2367242199587352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.5209328650709681,-0.8295205827584317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.3502505571160864,-1.2774445836787656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.8122301231622688,-1.1552834925186746,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,1,1,1,1,1
-1.5209328650709681,-1.2774445836787656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0
-1.4876969250676457,-1.1960038562387048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6959043331506402,-1.2774445836787656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,1,1,1,1
-0.0502425199239492,0.7992939660427822,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,0
-1.4843733310673135,-1.1145631287986442,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0
1.1429277261953275,1.6137012404433893,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,1,0,0,1,0,1,0
0.8521132511662559,1.5729808767233588,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0
1.5666859612376889,1.6137012404433893,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,1,0,1,1,1,1,0,1,0
-1.3248408190513656,0.5549717837226001,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0
0.6227852651433307,1.247217966963116,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,0
0.6493740171459885,-0.0965540357978854,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,1,0,1,0
-0.6368568609825906,-1.2774445836787656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.10342002392926519,-0.8295205827584317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,1,1,0
-0.32942441595185784,-0.6666391278783103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,1,0,0,0,0
0.02620014208369237,-1.1552834925186746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.8504514541660894,0.758573602322752,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0
-1.4744025490663168,1.3286586944031769,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.32532360211359457,-0.6666391278783103,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0
-1.4893587220678117,-1.2367242199587352,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3153528201125979,1.369379058123207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,0,1,0
1.4586691562268908,0.5549717837226001,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,1,1,1,0,0,1,0
1.4885815022298807,-0.015113308357824713,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,1,1,1,0,1,0
0.7274784761537967,1.6137012404433893,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,1,0,1,1,1,0,0,1,0
0.5396954151350245,0.22920887396235737,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,1,0,1,1,1,0,0,1,0
-0.562075995975115,0.758573602322752,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
1.654761202246493,1.6137012404433893,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0
1.3456669602155942,1.3286586944031769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,1,0,1,0,1,1,1
-1.156999322034587,-0.9516816739185228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0
0.00792037508186511,-0.9516816739185228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1,1,1,0,0,1,1,0
-1.4694171580658184,1.369379058123207,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.4968904872307114,0.47353105628253944,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,1,0,1,1,0,1,1
0.1574821050968162,0.7178532386027215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,0,1,0
-0.5288400559717926,-0.7073594915983407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.3132082400502028,-0.9924020376385531,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2659007042076202,1.369379058123207,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,1,1,1,0,1,1
0.7573908221567865,1.002895784642934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0
0.4582673621268844,-1.0331224013585834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0
-1.004113998019304,-0.9109613101984924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1
0.9069525521717376,1.2064976032430856,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,1,0,0,1,0,1,0
0.6743009721484804,0.3106496014024181,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,1,1,0,1,0
-1.4976677070686424,-0.5037576729981889,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.4876969250676457,-1.0331224013585834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.0099839661820376,-0.30015585439803716,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0
0.6477122201458225,-0.38159658183809786,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0
1.3240635992134344,1.369379058123207,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,1,0,1,0,0,1,1
1.5583769762368582,1.6137012404433893,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,1,1,1,0,0,1,1
0.8404806721650927,0.6771328748826912,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,1,1,1
1.5284646302338678,0.43281069256250915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,1,1,1,1,1,1,1
-0.3244390249513595,0.5549717837226001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0
0.8338334841644282,1.6137012404433893,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0
-1.4760643460664828,-0.9109613101984924,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3393951979528547,0.3106496014024181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,1,1,0,0,0
1.3539759452164248,1.3286586944031769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,1,1,0,1,1,1,1,0
1.1528985081963241,-0.055833672077855064,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,1,0
0.20401242110146783,1.4508197855632678,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,1,1,1,0,0,0,1,0
1.3224018022132684,0.9621754209229036,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,1,1,1,1,1
0.6809481601491449,-0.9109613101984924,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,0,0,1,1,1,0
-1.3082228490497045,1.4508197855632678,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0
-0.28621769394753876,0.43281069256250915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,0,0,1,0,1,1,0
0.8238627021634315,-1.2774445836787656,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,0
0.8338334841644282,0.6771328748826912,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,1,0,1,1
-1.3132082400502028,-0.7073594915983407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,0,1,0,1,0
0.9900424021800438,-0.5037576729981889,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,0,1,1,1,1,1
-0.6335332669822583,-1.2774445836787656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.16246749609731476,0.7178532386027215,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,1,1,1,1,0,1,0
0.8222009051632655,-1.2367242199587352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,0,0,1,1,1
0.17410007509847744,-0.3408762181180675,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.15914390209698223,-1.1960038562387048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.32698539911376057,-1.2774445836787656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,1,1,0
-1.4843733310673135,0.10704778280226633,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1.328164413051698,-0.62591876415828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.4993295040688086,-0.9924020376385531,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1
1.0083221691818711,-0.9109613101984924,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,0,1,0
0.8005975441611056,1.4508197855632678,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0
0.466576347127715,0.5142514200025698,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,1,0,1,0,0,1,0
-1.4926823160681442,-1.2367242199587352,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,1,1,0
-1.4760643460664828,0.18848851024232702,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.3464441800535252,-1.1552834925186746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.6484894399837535,-0.9109613101984924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
